commande_id,date,semaine,equipe,condition,preparateur_id,anciennete,nb_lignes,erreur
CMD06055,2024-02-06,5,B,sans_pause,PREP_B14,senior,5,0
CMD06056,2024-02-06,5,B,sans_pause,PREP_B06,senior,3,0
CMD06057,2024-02-06,5,B,sans_pause,PREP_B11,junior,4,0
CMD06058,2024-02-06,5,B,sans_pause,PREP_B11,junior,7,0
CMD06059,2024-02-06,5,B,sans_pause,PREP_B06,senior,4,0
CMD06060,2024-02-06,5,B,sans_pause,PREP_B06,senior,3,0
CMD06061,2024-02-06,5,B,sans_pause,PREP_B08,junior,4,0
CMD06062,2024-02-06,5,B,sans_pause,PREP_B14,senior,3,0
CMD06063,2024-02-06,5,B,sans_pause,PREP_B04,junior,3,0
CMD06064,2024-02-06,5,B,sans_pause,PREP_B09,mid,4,0
CMD06065,2024-02-06,5,B,sans_pause,PREP_B07,senior,4,1
CMD06066,2024-02-06,5,B,sans_pause,PREP_B11,junior,4,1
CMD06067,2024-02-06,5,B,sans_pause,PREP_B12,mid,4,0
CMD06068,2024-02-06,5,B,sans_pause,PREP_B04,junior,4,1
CMD06069,2024-02-06,5,B,sans_pause,PREP_B11,junior,6,0
CMD06070,2024-02-06,5,B,sans_pause,PREP_B13,junior,5,0
CMD06071,2024-02-06,5,B,sans_pause,PREP_B12,mid,3,0
CMD06072,2024-02-06,5,B,sans_pause,PREP_B12,mid,3,0
CMD06073,2024-02-06,5,B,sans_pause,PREP_B14,senior,3,0
CMD06074,2024-02-06,5,B,sans_pause,PREP_B14,senior,4,0
CMD06075,2024-02-06,5,B,sans_pause,PREP_B09,mid,4,0
CMD06076,2024-02-06,5,B,sans_pause,PREP_B09,mid,3,0
CMD06077,2024-02-06,5,B,sans_pause,PREP_B03,mid,3,0
CMD06078,2024-02-06,5,B,sans_pause,PREP_B02,senior,5,0
CMD06079,2024-02-06,5,B,sans_pause,PREP_B09,mid,4,0
CMD06080,2024-02-06,5,B,sans_pause,PREP_B04,junior,5,0
CMD06081,2024-02-06,5,B,sans_pause,PREP_B14,senior,4,0
CMD06082,2024-02-06,5,B,sans_pause,PREP_B14,senior,4,0
CMD06083,2024-02-06,5,B,sans_pause,PREP_B10,mid,3,0
CMD06084,2024-02-06,5,B,sans_pause,PREP_B09,mid,6,0
CMD06085,2024-02-06,5,B,sans_pause,PREP_B13,junior,3,0
CMD06086,2024-02-06,5,B,sans_pause,PREP_B03,mid,3,0
CMD06087,2024-02-06,5,B,sans_pause,PREP_B08,junior,2,0
CMD06088,2024-02-06,5,B,sans_pause,PREP_B08,junior,4,0
CMD06089,2024-02-06,5,B,sans_pause,PREP_B03,mid,3,0
CMD06090,2024-02-06,5,B,sans_pause,PREP_B15,mid,3,0
CMD06091,2024-02-06,5,B,sans_pause,PREP_B05,mid,4,0
CMD06092,2024-02-06,5,B,sans_pause,PREP_B15,mid,2,0
CMD06093,2024-02-06,5,B,sans_pause,PREP_B04,junior,6,0
CMD06094,2024-02-06,5,B,sans_pause,PREP_B05,mid,4,0
CMD06095,2024-02-06,5,B,sans_pause,PREP_B06,senior,4,0
CMD06096,2024-02-06,5,B,sans_pause,PREP_B12,mid,4,0
CMD06097,2024-02-06,5,B,sans_pause,PREP_B05,mid,2,0
CMD06098,2024-02-06,5,B,sans_pause,PREP_B08,junior,4,0
CMD06099,2024-02-06,5,B,sans_pause,PREP_B08,junior,3,0
CMD06100,2024-02-06,5,B,sans_pause,PREP_B14,senior,3,0
CMD06101,2024-02-06,5,B,sans_pause,PREP_B10,mid,3,0
CMD06102,2024-02-06,5,B,sans_pause,PREP_B14,senior,4,0
CMD06103,2024-02-06,5,B,sans_pause,PREP_B10,mid,4,0
CMD06104,2024-02-06,5,B,sans_pause,PREP_B05,mid,2,0
CMD06105,2024-02-06,5,B,sans_pause,PREP_B11,junior,4,0
CMD06106,2024-02-06,5,B,sans_pause,PREP_B06,senior,4,1
CMD06107,2024-02-06,5,B,sans_pause,PREP_B13,junior,4,0
CMD06108,2024-02-06,5,B,sans_pause,PREP_B09,mid,5,0
CMD06109,2024-02-06,5,B,sans_pause,PREP_B02,senior,4,0
CMD06110,2024-02-06,5,B,sans_pause,PREP_B15,mid,3,0
CMD06111,2024-02-06,5,B,sans_pause,PREP_B03,mid,3,0
CMD06112,2024-02-06,5,B,sans_pause,PREP_B03,mid,3,0
CMD06113,2024-02-06,5,B,sans_pause,PREP_B08,junior,3,0
CMD06114,2024-02-06,5,B,sans_pause,PREP_B06,senior,3,0
CMD06115,2024-02-06,5,B,sans_pause,PREP_B04,junior,4,0
CMD06116,2024-02-06,5,B,sans_pause,PREP_B12,mid,4,0
CMD06117,2024-02-06,5,B,sans_pause,PREP_B13,junior,3,0
CMD06118,2024-02-06,5,B,sans_pause,PREP_B14,senior,3,0
CMD06119,2024-02-06,5,B,sans_pause,PREP_B01,mid,4,0
CMD06120,2024-02-06,5,B,sans_pause,PREP_B15,mid,4,0
CMD06121,2024-02-06,5,B,sans_pause,PREP_B15,mid,4,0
CMD06122,2024-02-06,5,B,sans_pause,PREP_B10,mid,3,0
CMD06123,2024-02-06,5,B,sans_pause,PREP_B14,senior,2,1
CMD06124,2024-02-06,5,B,sans_pause,PREP_B01,mid,5,0
CMD06125,2024-02-06,5,B,sans_pause,PREP_B14,senior,4,0
CMD06126,2024-02-06,5,B,sans_pause,PREP_B07,senior,4,0
CMD06127,2024-02-06,5,B,sans_pause,PREP_B15,mid,3,0
CMD06128,2024-02-06,5,B,sans_pause,PREP_B13,junior,4,0
CMD06129,2024-02-06,5,B,sans_pause,PREP_B15,mid,4,0
CMD06130,2024-02-06,5,B,sans_pause,PREP_B14,senior,6,0
CMD06131,2024-02-06,5,B,sans_pause,PREP_B09,mid,3,0
CMD06132,2024-02-06,5,B,sans_pause,PREP_B14,senior,2,1
CMD06133,2024-02-06,5,B,sans_pause,PREP_B05,mid,5,0
CMD06134,2024-02-06,5,B,sans_pause,PREP_B10,mid,4,0
CMD06135,2024-02-06,5,B,sans_pause,PREP_B14,senior,4,0
CMD06136,2024-02-06,5,B,sans_pause,PREP_B05,mid,1,1
CMD06137,2024-02-06,5,B,sans_pause,PREP_B08,junior,2,0
CMD06138,2024-02-06,5,B,sans_pause,PREP_B15,mid,5,0
CMD06139,2024-02-06,5,B,sans_pause,PREP_B12,mid,5,0
CMD06140,2024-02-06,5,B,sans_pause,PREP_B03,mid,5,0
CMD06141,2024-02-06,5,B,sans_pause,PREP_B01,mid,4,0
CMD06142,2024-02-06,5,B,sans_pause,PREP_B01,mid,2,0
CMD06143,2024-02-06,5,B,sans_pause,PREP_B07,senior,3,0
CMD06144,2024-02-06,5,B,sans_pause,PREP_B07,senior,3,0
CMD06145,2024-02-06,5,B,sans_pause,PREP_B10,mid,3,0
CMD06146,2024-02-06,5,B,sans_pause,PREP_B14,senior,5,0
CMD06147,2024-02-06,5,B,sans_pause,PREP_B14,senior,1,0
CMD06148,2024-02-06,5,B,sans_pause,PREP_B07,senior,3,0
CMD06149,2024-02-06,5,B,sans_pause,PREP_B14,senior,5,0
CMD06150,2024-02-06,5,B,sans_pause,PREP_B02,senior,2,0
CMD06151,2024-02-06,5,B,sans_pause,PREP_B05,mid,2,1
CMD06152,2024-02-06,5,B,sans_pause,PREP_B10,mid,4,0
CMD06153,2024-02-06,5,B,sans_pause,PREP_B13,junior,3,0
CMD06154,2024-02-06,5,B,sans_pause,PREP_B10,mid,1,0
CMD06155,2024-02-06,5,B,sans_pause,PREP_B10,mid,3,0
CMD06156,2024-02-06,5,B,sans_pause,PREP_B10,mid,4,1
CMD06157,2024-02-06,5,B,sans_pause,PREP_B01,mid,5,0
CMD06158,2024-02-06,5,B,sans_pause,PREP_B12,mid,3,0
CMD06159,2024-02-06,5,B,sans_pause,PREP_B12,mid,5,0
CMD06160,2024-02-06,5,B,sans_pause,PREP_B07,senior,6,0
CMD06161,2024-02-07,5,A,avec_pause,PREP_A03,mid,3,0
CMD06162,2024-02-07,5,A,avec_pause,PREP_A14,mid,4,0
CMD06163,2024-02-07,5,A,avec_pause,PREP_A06,mid,3,0
CMD06164,2024-02-07,5,A,avec_pause,PREP_A08,senior,6,0
CMD06165,2024-02-07,5,A,avec_pause,PREP_A04,senior,5,0
CMD06166,2024-02-07,5,A,avec_pause,PREP_A15,mid,3,0
CMD06167,2024-02-07,5,A,avec_pause,PREP_A15,mid,3,1
CMD06168,2024-02-07,5,A,avec_pause,PREP_A14,mid,3,0
CMD06169,2024-02-07,5,A,avec_pause,PREP_A03,mid,3,0
CMD06170,2024-02-07,5,A,avec_pause,PREP_A05,mid,4,0
CMD06171,2024-02-07,5,A,avec_pause,PREP_A12,mid,6,0
CMD06172,2024-02-07,5,A,avec_pause,PREP_A10,mid,2,0
CMD06173,2024-02-07,5,A,avec_pause,PREP_A04,senior,1,0
CMD06174,2024-02-07,5,A,avec_pause,PREP_A13,mid,6,0
CMD06175,2024-02-07,5,A,avec_pause,PREP_A10,mid,4,0
CMD06176,2024-02-07,5,A,avec_pause,PREP_A05,mid,5,0
CMD06177,2024-02-07,5,A,avec_pause,PREP_A05,mid,1,0
CMD06178,2024-02-07,5,A,avec_pause,PREP_A03,mid,4,0
CMD06179,2024-02-07,5,A,avec_pause,PREP_A02,mid,3,0
CMD06180,2024-02-07,5,A,avec_pause,PREP_A11,senior,5,1
CMD06181,2024-02-07,5,A,avec_pause,PREP_A07,mid,4,0
CMD06182,2024-02-07,5,A,avec_pause,PREP_A06,mid,5,0
CMD06183,2024-02-07,5,A,avec_pause,PREP_A06,mid,3,0
CMD06184,2024-02-07,5,A,avec_pause,PREP_A08,senior,3,0
CMD06185,2024-02-07,5,A,avec_pause,PREP_A10,mid,4,0
CMD06186,2024-02-07,5,A,avec_pause,PREP_A12,mid,3,0
CMD06187,2024-02-07,5,A,avec_pause,PREP_A01,senior,5,0
CMD06188,2024-02-07,5,A,avec_pause,PREP_A05,mid,3,0
CMD06189,2024-02-07,5,A,avec_pause,PREP_A03,mid,4,0
CMD06190,2024-02-07,5,A,avec_pause,PREP_A03,mid,4,0
CMD06191,2024-02-07,5,A,avec_pause,PREP_A04,senior,5,0
CMD06192,2024-02-07,5,A,avec_pause,PREP_A13,mid,4,0
CMD06193,2024-02-07,5,A,avec_pause,PREP_A09,junior,4,0
CMD06194,2024-02-07,5,A,avec_pause,PREP_A05,mid,3,0
CMD06195,2024-02-07,5,A,avec_pause,PREP_A03,mid,4,0
CMD06196,2024-02-07,5,A,avec_pause,PREP_A13,mid,5,0
CMD06197,2024-02-07,5,A,avec_pause,PREP_A12,mid,3,0
CMD06198,2024-02-07,5,A,avec_pause,PREP_A09,junior,4,0
CMD06199,2024-02-07,5,A,avec_pause,PREP_A05,mid,4,0
CMD06200,2024-02-07,5,A,avec_pause,PREP_A15,mid,3,0
CMD06201,2024-02-07,5,A,avec_pause,PREP_A11,senior,4,0
CMD06202,2024-02-07,5,A,avec_pause,PREP_A03,mid,3,0
CMD06203,2024-02-07,5,A,avec_pause,PREP_A03,mid,4,0
CMD06204,2024-02-07,5,A,avec_pause,PREP_A02,mid,5,0
CMD06205,2024-02-07,5,A,avec_pause,PREP_A07,mid,3,0
CMD06206,2024-02-07,5,A,avec_pause,PREP_A04,senior,3,0
CMD06207,2024-02-07,5,A,avec_pause,PREP_A07,mid,4,0
CMD06208,2024-02-07,5,A,avec_pause,PREP_A01,senior,4,0
CMD06209,2024-02-07,5,A,avec_pause,PREP_A10,mid,4,0
CMD06210,2024-02-07,5,A,avec_pause,PREP_A05,mid,2,0
CMD06211,2024-02-07,5,A,avec_pause,PREP_A14,mid,4,0
CMD06212,2024-02-07,5,A,avec_pause,PREP_A09,junior,6,0
CMD06213,2024-02-07,5,A,avec_pause,PREP_A04,senior,3,0
CMD06214,2024-02-07,5,A,avec_pause,PREP_A15,mid,5,0
CMD06215,2024-02-07,5,A,avec_pause,PREP_A15,mid,4,0
CMD06216,2024-02-07,5,A,avec_pause,PREP_A13,mid,4,0
CMD06217,2024-02-07,5,A,avec_pause,PREP_A03,mid,4,0
CMD06218,2024-02-07,5,A,avec_pause,PREP_A04,senior,4,0
CMD06219,2024-02-07,5,A,avec_pause,PREP_A06,mid,5,0
CMD06220,2024-02-07,5,A,avec_pause,PREP_A02,mid,4,0
CMD06221,2024-02-07,5,A,avec_pause,PREP_A09,junior,3,0
CMD06222,2024-02-07,5,A,avec_pause,PREP_A09,junior,2,0
CMD06223,2024-02-07,5,A,avec_pause,PREP_A06,mid,4,0
CMD06224,2024-02-07,5,A,avec_pause,PREP_A02,mid,2,0
CMD06225,2024-02-07,5,A,avec_pause,PREP_A03,mid,4,0
CMD06226,2024-02-07,5,A,avec_pause,PREP_A07,mid,3,0
CMD06227,2024-02-07,5,A,avec_pause,PREP_A10,mid,6,0
CMD06228,2024-02-07,5,A,avec_pause,PREP_A09,junior,4,0
CMD06229,2024-02-07,5,A,avec_pause,PREP_A08,senior,3,0
CMD06230,2024-02-07,5,A,avec_pause,PREP_A14,mid,4,0
CMD06231,2024-02-07,5,A,avec_pause,PREP_A02,mid,4,0
CMD06232,2024-02-07,5,A,avec_pause,PREP_A02,mid,6,0
CMD06233,2024-02-07,5,A,avec_pause,PREP_A14,mid,2,0
CMD06234,2024-02-07,5,A,avec_pause,PREP_A15,mid,6,0
CMD06235,2024-02-07,5,A,avec_pause,PREP_A15,mid,4,0
CMD06236,2024-02-07,5,A,avec_pause,PREP_A02,mid,4,0
CMD06237,2024-02-07,5,A,avec_pause,PREP_A09,junior,3,0
CMD06238,2024-02-07,5,A,avec_pause,PREP_A04,senior,1,0
CMD06239,2024-02-07,5,A,avec_pause,PREP_A07,mid,4,0
CMD06240,2024-02-07,5,A,avec_pause,PREP_A05,mid,4,0
CMD06241,2024-02-07,5,A,avec_pause,PREP_A13,mid,4,0
CMD06242,2024-02-07,5,A,avec_pause,PREP_A06,mid,3,0
CMD06243,2024-02-07,5,A,avec_pause,PREP_A01,senior,2,0
CMD06244,2024-02-07,5,A,avec_pause,PREP_A15,mid,2,0
CMD06245,2024-02-07,5,A,avec_pause,PREP_A15,mid,3,0
CMD06246,2024-02-07,5,A,avec_pause,PREP_A05,mid,4,0
CMD06247,2024-02-07,5,A,avec_pause,PREP_A08,senior,6,0
CMD06248,2024-02-07,5,A,avec_pause,PREP_A10,mid,6,0
CMD06249,2024-02-07,5,A,avec_pause,PREP_A08,senior,2,0
CMD06250,2024-02-07,5,A,avec_pause,PREP_A12,mid,4,0
CMD06251,2024-02-07,5,A,avec_pause,PREP_A07,mid,4,0
CMD06252,2024-02-07,5,A,avec_pause,PREP_A09,junior,4,0
CMD06253,2024-02-07,5,A,avec_pause,PREP_A04,senior,3,0
CMD06254,2024-02-07,5,A,avec_pause,PREP_A01,senior,4,0
CMD06255,2024-02-07,5,A,avec_pause,PREP_A08,senior,4,0
CMD06256,2024-02-07,5,A,avec_pause,PREP_A15,mid,3,0
CMD06257,2024-02-07,5,A,avec_pause,PREP_A13,mid,4,0
CMD06258,2024-02-07,5,A,avec_pause,PREP_A09,junior,4,0
CMD06259,2024-02-07,5,A,avec_pause,PREP_A13,mid,4,0
CMD06260,2024-02-07,5,A,avec_pause,PREP_A05,mid,3,0
CMD06261,2024-02-07,5,A,avec_pause,PREP_A04,senior,4,0
CMD06262,2024-02-07,5,A,avec_pause,PREP_A04,senior,3,0
CMD06263,2024-02-07,5,A,avec_pause,PREP_A07,mid,4,0
CMD06264,2024-02-07,5,A,avec_pause,PREP_A02,mid,3,1
CMD06265,2024-02-07,5,A,avec_pause,PREP_A12,mid,3,0
CMD06266,2024-02-07,5,A,avec_pause,PREP_A11,senior,6,0
CMD06267,2024-02-07,5,A,avec_pause,PREP_A11,senior,5,0
CMD06268,2024-02-07,5,A,avec_pause,PREP_A10,mid,3,0
CMD06269,2024-02-07,5,A,avec_pause,PREP_A03,mid,3,0
CMD06270,2024-02-07,5,A,avec_pause,PREP_A04,senior,4,0
CMD06271,2024-02-07,5,A,avec_pause,PREP_A13,mid,4,0
CMD06272,2024-02-07,5,A,avec_pause,PREP_A07,mid,4,0
CMD06273,2024-02-07,5,A,avec_pause,PREP_A09,junior,5,0
CMD06274,2024-02-07,5,A,avec_pause,PREP_A05,mid,6,0
CMD06275,2024-02-07,5,A,avec_pause,PREP_A13,mid,1,0
CMD06276,2024-02-07,5,A,avec_pause,PREP_A07,mid,3,0
CMD06277,2024-02-07,5,A,avec_pause,PREP_A03,mid,5,0
CMD06278,2024-02-07,5,A,avec_pause,PREP_A11,senior,4,0
CMD06279,2024-02-07,5,A,avec_pause,PREP_A14,mid,3,0
CMD06280,2024-02-07,5,A,avec_pause,PREP_A05,mid,5,0
CMD06281,2024-02-07,5,A,avec_pause,PREP_A09,junior,5,0
CMD06282,2024-02-07,5,A,avec_pause,PREP_A10,mid,4,0
CMD06283,2024-02-07,5,A,avec_pause,PREP_A06,mid,4,0
CMD06284,2024-02-07,5,A,avec_pause,PREP_A07,mid,5,0
CMD06285,2024-02-07,5,A,avec_pause,PREP_A02,mid,3,0
CMD06286,2024-02-07,5,A,avec_pause,PREP_A09,junior,4,0
CMD06287,2024-02-07,5,A,avec_pause,PREP_A09,junior,3,0
CMD06288,2024-02-07,5,A,avec_pause,PREP_A15,mid,4,0
CMD06289,2024-02-07,5,A,avec_pause,PREP_A04,senior,6,0
CMD06290,2024-02-07,5,A,avec_pause,PREP_A03,mid,6,0
CMD06291,2024-02-07,5,A,avec_pause,PREP_A11,senior,4,0
CMD06292,2024-02-07,5,A,avec_pause,PREP_A05,mid,2,0
CMD06293,2024-02-07,5,A,avec_pause,PREP_A15,mid,4,0
CMD06294,2024-02-07,5,A,avec_pause,PREP_A07,mid,4,0
CMD06295,2024-02-07,5,A,avec_pause,PREP_A08,senior,3,0
CMD06296,2024-02-07,5,A,avec_pause,PREP_A13,mid,5,0
CMD06297,2024-02-07,5,A,avec_pause,PREP_A06,mid,4,0
CMD06298,2024-02-07,5,A,avec_pause,PREP_A11,senior,3,0
CMD06299,2024-02-07,5,A,avec_pause,PREP_A08,senior,4,0
CMD06300,2024-02-07,5,A,avec_pause,PREP_A10,mid,4,0
CMD06301,2024-02-07,5,B,sans_pause,PREP_B05,mid,4,0
CMD06302,2024-02-07,5,B,sans_pause,PREP_B14,senior,4,0
CMD06303,2024-02-07,5,B,sans_pause,PREP_B13,junior,4,0
CMD06304,2024-02-07,5,B,sans_pause,PREP_B14,senior,4,0
CMD06305,2024-02-07,5,B,sans_pause,PREP_B04,junior,2,0
CMD06306,2024-02-07,5,B,sans_pause,PREP_B10,mid,2,0
CMD06307,2024-02-07,5,B,sans_pause,PREP_B09,mid,3,0
CMD06308,2024-02-07,5,B,sans_pause,PREP_B13,junior,5,0
CMD06309,2024-02-07,5,B,sans_pause,PREP_B12,mid,4,0
CMD06310,2024-02-07,5,B,sans_pause,PREP_B12,mid,5,0
CMD06311,2024-02-07,5,B,sans_pause,PREP_B15,mid,4,0
CMD06312,2024-02-07,5,B,sans_pause,PREP_B13,junior,4,0
CMD06313,2024-02-07,5,B,sans_pause,PREP_B06,senior,4,0
CMD06314,2024-02-07,5,B,sans_pause,PREP_B04,junior,6,0
CMD06315,2024-02-07,5,B,sans_pause,PREP_B12,mid,3,1
CMD06316,2024-02-07,5,B,sans_pause,PREP_B09,mid,4,1
CMD06317,2024-02-07,5,B,sans_pause,PREP_B07,senior,5,0
CMD06318,2024-02-07,5,B,sans_pause,PREP_B12,mid,5,0
CMD06319,2024-02-07,5,B,sans_pause,PREP_B12,mid,3,0
CMD06320,2024-02-07,5,B,sans_pause,PREP_B05,mid,5,0
CMD06321,2024-02-07,5,B,sans_pause,PREP_B09,mid,5,1
CMD06322,2024-02-07,5,B,sans_pause,PREP_B04,junior,2,0
CMD06323,2024-02-07,5,B,sans_pause,PREP_B13,junior,4,0
CMD06324,2024-02-07,5,B,sans_pause,PREP_B08,junior,4,0
CMD06325,2024-02-07,5,B,sans_pause,PREP_B06,senior,3,0
CMD06326,2024-02-07,5,B,sans_pause,PREP_B13,junior,4,0
CMD06327,2024-02-07,5,B,sans_pause,PREP_B15,mid,4,0
CMD06328,2024-02-07,5,B,sans_pause,PREP_B06,senior,2,1
CMD06329,2024-02-07,5,B,sans_pause,PREP_B02,senior,4,0
CMD06330,2024-02-07,5,B,sans_pause,PREP_B01,mid,1,0
CMD06331,2024-02-07,5,B,sans_pause,PREP_B10,mid,5,0
CMD06332,2024-02-07,5,B,sans_pause,PREP_B08,junior,4,0
CMD06333,2024-02-07,5,B,sans_pause,PREP_B04,junior,4,0
CMD06334,2024-02-07,5,B,sans_pause,PREP_B06,senior,2,0
CMD06335,2024-02-07,5,B,sans_pause,PREP_B06,senior,4,0
CMD06336,2024-02-07,5,B,sans_pause,PREP_B13,junior,4,0
CMD06337,2024-02-07,5,B,sans_pause,PREP_B02,senior,4,0
CMD06338,2024-02-07,5,B,sans_pause,PREP_B02,senior,2,0
CMD06339,2024-02-07,5,B,sans_pause,PREP_B14,senior,6,0
CMD06340,2024-02-07,5,B,sans_pause,PREP_B14,senior,4,0
CMD06341,2024-02-07,5,B,sans_pause,PREP_B01,mid,5,0
CMD06342,2024-02-07,5,B,sans_pause,PREP_B01,mid,4,1
CMD06343,2024-02-07,5,B,sans_pause,PREP_B05,mid,2,1
CMD06344,2024-02-07,5,B,sans_pause,PREP_B01,mid,3,0
CMD06345,2024-02-07,5,B,sans_pause,PREP_B04,junior,3,0
CMD06346,2024-02-07,5,B,sans_pause,PREP_B12,mid,5,0
CMD06347,2024-02-07,5,B,sans_pause,PREP_B02,senior,5,0
CMD06348,2024-02-07,5,B,sans_pause,PREP_B04,junior,3,0
CMD06349,2024-02-07,5,B,sans_pause,PREP_B02,senior,2,0
CMD06350,2024-02-07,5,B,sans_pause,PREP_B12,mid,2,1
CMD06351,2024-02-07,5,B,sans_pause,PREP_B10,mid,4,0
CMD06352,2024-02-07,5,B,sans_pause,PREP_B09,mid,5,0
CMD06353,2024-02-07,5,B,sans_pause,PREP_B15,mid,4,0
CMD06354,2024-02-07,5,B,sans_pause,PREP_B14,senior,2,0
CMD06355,2024-02-07,5,B,sans_pause,PREP_B02,senior,4,0
CMD06356,2024-02-07,5,B,sans_pause,PREP_B01,mid,3,0
CMD06357,2024-02-07,5,B,sans_pause,PREP_B01,mid,4,0
CMD06358,2024-02-07,5,B,sans_pause,PREP_B13,junior,2,0
CMD06359,2024-02-07,5,B,sans_pause,PREP_B08,junior,6,0
CMD06360,2024-02-07,5,B,sans_pause,PREP_B04,junior,4,0
CMD06361,2024-02-07,5,B,sans_pause,PREP_B07,senior,3,0
CMD06362,2024-02-07,5,B,sans_pause,PREP_B03,mid,3,0
CMD06363,2024-02-07,5,B,sans_pause,PREP_B02,senior,3,0
CMD06364,2024-02-07,5,B,sans_pause,PREP_B05,mid,3,0
CMD06365,2024-02-07,5,B,sans_pause,PREP_B07,senior,5,0
CMD06366,2024-02-07,5,B,sans_pause,PREP_B10,mid,3,0
CMD06367,2024-02-07,5,B,sans_pause,PREP_B04,junior,1,0
CMD06368,2024-02-07,5,B,sans_pause,PREP_B08,junior,3,0
CMD06369,2024-02-07,5,B,sans_pause,PREP_B15,mid,3,0
CMD06370,2024-02-07,5,B,sans_pause,PREP_B06,senior,4,0
CMD06371,2024-02-07,5,B,sans_pause,PREP_B11,junior,4,0
CMD06372,2024-02-07,5,B,sans_pause,PREP_B11,junior,4,0
CMD06373,2024-02-07,5,B,sans_pause,PREP_B15,mid,3,0
CMD06374,2024-02-07,5,B,sans_pause,PREP_B06,senior,4,0
CMD06375,2024-02-07,5,B,sans_pause,PREP_B10,mid,1,1
CMD06376,2024-02-07,5,B,sans_pause,PREP_B12,mid,4,0
CMD06377,2024-02-07,5,B,sans_pause,PREP_B08,junior,4,0
CMD06378,2024-02-07,5,B,sans_pause,PREP_B06,senior,3,0
CMD06379,2024-02-07,5,B,sans_pause,PREP_B10,mid,2,0
CMD06380,2024-02-07,5,B,sans_pause,PREP_B07,senior,6,0
CMD06381,2024-02-07,5,B,sans_pause,PREP_B04,junior,3,0
CMD06382,2024-02-07,5,B,sans_pause,PREP_B04,junior,2,0
CMD06383,2024-02-07,5,B,sans_pause,PREP_B08,junior,6,0
CMD06384,2024-02-07,5,B,sans_pause,PREP_B15,mid,5,0
CMD06385,2024-02-07,5,B,sans_pause,PREP_B02,senior,4,0
CMD06386,2024-02-07,5,B,sans_pause,PREP_B10,mid,3,0
CMD06387,2024-02-07,5,B,sans_pause,PREP_B13,junior,3,0
CMD06388,2024-02-07,5,B,sans_pause,PREP_B01,mid,4,0
CMD06389,2024-02-07,5,B,sans_pause,PREP_B08,junior,4,0
CMD06390,2024-02-07,5,B,sans_pause,PREP_B01,mid,4,0
CMD06391,2024-02-07,5,B,sans_pause,PREP_B05,mid,4,0
CMD06392,2024-02-07,5,B,sans_pause,PREP_B14,senior,3,0
CMD06393,2024-02-07,5,B,sans_pause,PREP_B01,mid,4,0
CMD06394,2024-02-07,5,B,sans_pause,PREP_B04,junior,4,0
CMD06395,2024-02-07,5,B,sans_pause,PREP_B09,mid,3,0
CMD06396,2024-02-07,5,B,sans_pause,PREP_B05,mid,5,0
CMD06397,2024-02-07,5,B,sans_pause,PREP_B07,senior,1,0
CMD06398,2024-02-07,5,B,sans_pause,PREP_B09,mid,3,0
CMD06399,2024-02-07,5,B,sans_pause,PREP_B15,mid,3,1
CMD06400,2024-02-07,5,B,sans_pause,PREP_B15,mid,3,1
CMD06401,2024-02-07,5,B,sans_pause,PREP_B07,senior,3,0
CMD06402,2024-02-07,5,B,sans_pause,PREP_B09,mid,1,0
CMD06403,2024-02-07,5,B,sans_pause,PREP_B09,mid,4,0
CMD06404,2024-02-07,5,B,sans_pause,PREP_B04,junior,3,0
CMD06405,2024-02-07,5,B,sans_pause,PREP_B06,senior,3,0
CMD06406,2024-02-07,5,B,sans_pause,PREP_B09,mid,3,0
CMD06407,2024-02-07,5,B,sans_pause,PREP_B11,junior,5,0
CMD06408,2024-02-07,5,B,sans_pause,PREP_B07,senior,5,0
CMD06409,2024-02-07,5,B,sans_pause,PREP_B08,junior,4,0
CMD06410,2024-02-07,5,B,sans_pause,PREP_B08,junior,2,0
CMD06411,2024-02-07,5,B,sans_pause,PREP_B13,junior,5,0
CMD06412,2024-02-07,5,B,sans_pause,PREP_B10,mid,4,0
CMD06413,2024-02-07,5,B,sans_pause,PREP_B06,senior,3,0
CMD06414,2024-02-07,5,B,sans_pause,PREP_B11,junior,3,0
CMD06415,2024-02-07,5,B,sans_pause,PREP_B03,mid,3,0
CMD06416,2024-02-07,5,B,sans_pause,PREP_B05,mid,4,0
CMD06417,2024-02-07,5,B,sans_pause,PREP_B01,mid,4,0
CMD06418,2024-02-07,5,B,sans_pause,PREP_B08,junior,3,0
CMD06419,2024-02-07,5,B,sans_pause,PREP_B03,mid,4,0
CMD06420,2024-02-07,5,B,sans_pause,PREP_B06,senior,4,0
CMD06421,2024-02-07,5,B,sans_pause,PREP_B11,junior,5,0
CMD06422,2024-02-07,5,B,sans_pause,PREP_B02,senior,5,0
CMD06423,2024-02-07,5,B,sans_pause,PREP_B12,mid,4,0
CMD06424,2024-02-07,5,B,sans_pause,PREP_B08,junior,3,0
CMD06425,2024-02-07,5,B,sans_pause,PREP_B10,mid,4,0
CMD06426,2024-02-07,5,B,sans_pause,PREP_B03,mid,3,1
CMD06427,2024-02-07,5,B,sans_pause,PREP_B14,senior,4,0
CMD06428,2024-02-07,5,B,sans_pause,PREP_B07,senior,4,0
CMD06429,2024-02-07,5,B,sans_pause,PREP_B10,mid,3,0
CMD06430,2024-02-07,5,B,sans_pause,PREP_B04,junior,4,0
CMD06431,2024-02-07,5,B,sans_pause,PREP_B06,senior,4,0
